trade_date,market_avg_price,market_avg_volume,market_avg_rsi,stocks_traded,buy_signals,sell_signals,oversold_count,overbought_count
2013-07-31,215.08589999999998,2.690806E7,51.056451205530976,10,6,4,1,2
2013-11-14,257.4697,1.806266E7,56.382263935176184,10,8,2,0,1
2014-04-02,279.75899999999996,1.499073E7,47.10629162148473,10,5,5,2,1
2014-04-28,209.51200000000003,2.42283279E7,50.72257588145895,10,3,7,0,1
2014-07-29,185.5615,1.66108E7,51.68561257850892,10,5,5,1,2
2014-12-29,174.19400000000002,7869296.9,55.694551815467676,10,9,1,0,0
2015-03-10,188.85049999999998,1.7178624E7,44.374526896316226,10,2,8,1,0
2016-01-04,210.402,2.46033218E7,49.21857116540703,10,1,9,1,0
2016-05-20,212.96899999999997,1.32276989E7,55.348711155433435,10,7,3,0,1
2017-04-04,275.874,1.61310482E7,59.241452076707375,10,8,2,0,2
2017-07-28,316.143,1.59988412E7,67.1678292520873,10,9,1,0,3
2018-04-25,382.89500000000004,2.41871794E7,46.53822390359891,10,2,8,0,0
2020-04-08,524.23,2.23918904E7,63.109479191943954,10,10,0,0,0
2021-07-16,910.6619999999999,2.15696781E7,57.4997425927035,10,5,5,0,3
2022-04-05,885.8380000000001,2.87026813E7,63.43874707788085,10,9,1,0,3
2022-09-19,169.087,4.05740991E7,40.89153248139397,10,1,9,3,0
2023-12-13,278.414,4.74688965E7,55.80847634572287,10,8,2,0,2
2024-04-05,361.35,3.92686027E7,58.047949740030674,10,5,5,1,3
2025-02-14,379.654,4.33294602E7,55.22060262957935,10,4,6,0,2
2000-06-01,81.034,1.352534E7,48.84073534071803,5,2,3,0,1
2001-05-18,45.025999999999996,1.264418E7,48.4632874225657,5,2,3,0,0
2001-05-24,47.418,1.326326E7,46.79257035743636,5,4,1,1,0
2002-02-15,33.882,1.551478E7,38.89993574572672,5,1,4,1,0
2002-02-28,31.73,1.331994E7,48.19158945046925,5,1,4,0,1
2002-08-08,17.93733333333333,1.105215E7,40.2855971860582,6,2,4,2,0
2003-11-05,33.29,1.5653616666666666E7,54.34120945226221,6,3,3,1,1
2007-07-05,111.8375,1.7343708375E7,56.99294694911393,8,5,3,0,3
2008-02-26,99.35,3.2286875E7,48.235968841077664,8,3,5,0,1
2008-05-01,125.98125,2.1650825E7,65.65741570264474,8,7,1,0,3
2009-03-16,72.64625,1.9930525E7,56.79188225974995,8,6,2,0,1
2009-03-17,76.33124999999998,2.0433475E7,62.90008757459083,8,8,0,0,1
2009-09-24,115.22000000000001,1.72326625E7,76.74632324709029,8,7,1,0,6
2010-06-02,141.32126250000002,1.81304375E7,41.59369478993002,8,3,5,1,0
2010-10-29,159.71227777777779,2.0841866666666668E7,69.77408161681022,9,8,1,0,5
2011-12-20,161.9527777777778,1.2861855555555556E7,45.54835416861835,9,4,5,2,0
2012-07-18,173.03199999999998,1.125444E7,50.71291398211418,10,6,4,0,1
2013-02-12,196.595,1.871721E7,55.01146819846697,10,7,3,0,2
2013-03-27,199.398,1.279834E7,45.000321217143004,10,5,5,2,0
2014-01-23,285.8725,1.734804E7,56.939714402361915,10,7,3,0,2
2014-04-09,218.1775,1.803494E7,38.40194251151107,10,3,7,3,0
2015-05-15,218.8085,1.26753481E7,50.51372725295631,10,7,3,0,2
2015-10-05,192.66700000000003,1.67679427E7,55.95714120010295,10,8,2,0,2
2016-07-05,213.602,1.31399675E7,49.65955786398051,10,6,4,0,0
2016-10-31,238.032,1.40157989E7,57.66180987389824,10,6,4,0,3
2017-03-01,264.621,1.89428755E7,62.91418626285595,10,8,2,1,5
2018-09-17,466.49300000000005,2.91099804E7,46.020562393432606,10,4,6,2,1
2019-03-08,418.524,1.46901635E7,48.961584573180254,10,4,6,0,0
2019-05-17,444.42300000000006,1.93903149E7,36.06778994815281,10,1,9,2,0
2019-06-26,441.92299999999994,1.64398491E7,61.95461376657262,10,7,3,0,3
2019-08-02,443.8999999999999,1.90327704E7,34.7789321259285,10,1,9,5,0
2019-11-07,471.84799999999996,1.45457704E7,71.97242465949698,10,10,0,0,6
2020-07-09,812.352,2.1840305E7,69.87489610571393,10,10,0,0,6
2020-07-13,811.079,2.52714465E7,60.56540224090895,10,9,1,0,2
2020-08-14,845.3130000000001,1.47896445E7,60.058250471634565,10,7,3,0,3
2020-09-23,661.262,3.73514023E7,27.008040024843762,10,0,10,8,0
2020-10-21,716.7440000000001,2.43764847E7,49.240185964054334,10,4,6,0,0
2021-11-04,990.7460000000001,3.48440173E7,75.62310870345316,10,10,0,0,5
2021-12-31,943.2980000000001,1.89123631E7,46.63444062287929,10,5,5,0,0
2024-11-22,344.0559999999999,4.98477302E7,61.74478661711997,10,4,6,0,3
2001-02-26,33.392,1.275724E7,45.90110725026415,5,1,4,0,0
2001-10-17,26.670000000000005,1.483058E7,69.90572853276807,5,5,0,0,2
2004-05-14,27.014999999999997,1.287515E7,39.02630648898062,6,2,4,2,0
2005-01-05,49.7675,1.74427875E7,44.3375054540466,8,4,4,1,0
2005-08-24,61.0225,1.46725875E7,45.48091987244991,8,4,4,2,0
2005-08-26,61.1275,8273100.0,44.69346097027138,8,4,4,2,0
2006-04-20,83.87625,2.05182E7,47.592341445976395,8,3,5,1,0
2006-11-03,92.11725000000001,1.2689283375E7,57.803349020555494,8,6,2,1,3
2007-02-16,93.0,2.18574E7,51.51644227369927,8,4,4,1,1
2007-10-22,134.38000000000002,2.21246625E7,60.99435023981515,8,6,2,0,2
2007-11-06,148.51625,2.42577125E7,60.948087622544,8,5,3,0,3
2008-06-23,119.62,1.83267625E7,42.956285072226336,8,1,7,1,0
2008-10-10,71.7525,5.20856625E7,27.113749021475353,8,0,8,5,0
2009-01-14,65.09249999999999,2.26765E7,48.42425296764378,8,0,8,0,0
2010-03-23,139.2375,1.29568875E7,73.32033486398123,8,7,1,0,5
2011-08-12,176.84888888888887,2.1861411111111112E7,35.75732440658973,9,0,9,2,0
2015-03-27,186.605,1.34434607E7,42.815687601383125,10,2,8,0,0
2015-05-04,211.356,1.29072524E7,59.77005640030402,10,8,2,0,3
2015-11-24,217.51099999999997,1.42899141E7,54.971759177716216,10,9,1,0,0
2016-12-28,240.88900000000004,1.93295278E7,61.84787943681446,10,8,2,1,3
2017-06-12,304.90500000000003,3.6504237E7,51.50543242895026,10,3,7,1,1
2017-07-20,319.534,1.54721078E7,71.85560096968281,10,9,1,0,7
2020-02-26,568.213,2.7302806E7,43.34707100710026,10,2,8,0,0
2021-09-23,898.8399999999999,1.96439044E7,46.2390530835721,10,4,6,1,0
2023-08-11,245.75400000000005,3.67808929E7,41.59968762163811,10,2,8,2,0
2023-10-19,243.935,4.96792028E7,54.73095211939259,10,5,5,0,0
2023-12-26,286.769,2.57061834E7,67.49571342770987,10,9,1,0,4
2024-05-28,386.49799999999993,3.32081358E7,62.09418001815546,10,7,3,1,4
2000-01-13,70.076,1.30574E7,44.881506663569795,5,1,4,0,1
2000-04-06,88.476,1.030168E7,53.66853997448521,5,2,3,0,1
2000-10-31,41.965999999999994,1.793244E7,55.172630159315396,5,3,2,0,1
2001-01-03,27.45,2.197068E7,41.280406884620696,5,3,2,1,0
2002-07-09,21.694999999999997,1.1119483333333334E7,41.12893117718651,6,1,5,1,1
2002-07-11,22.298333333333332,1.5639066666666666E7,52.639057188571606,6,3,3,0,1
2002-08-15,18.625,1.2203566666666666E7,55.62062028629517,6,4,2,0,0
2003-10-20,33.008500000000005,1.203645E7,79.37737491914719,6,6,0,0,4
2006-06-05,74.91875,1.6364625E7,40.344298945370966,8,0,8,2,0
2006-08-01,72.33125,1.6873783375E7,47.42201125043517,8,4,4,2,1
2007-01-23,93.045,1.8398033375E7,43.468879158933944,8,2,6,4,1
2007-03-15,88.28375,1.42978125E7,35.016395065017505,8,1,7,2,0
2007-09-17,111.06312499999999,1.29657125E7,58.05935811393498,8,7,1,1,1
2008-04-21,118.075,1.9009025E7,58.39447845725131,8,8,0,0,2
2008-10-15,71.6075,3.09534125E7,29.713830432409573,8,0,8,3,0
2009-07-31,102.44875,1.38659625E7,67.13264015105536,8,6,2,0,3
2009-10-12,120.23124999999999,1.31697E7,52.19152668959318,8,6,2,0,0
2010-05-20,131.77,2.8305925E7,33.25871425352949,8,0,8,3,0
2010-06-29,120.24333333333334,2.9565366666666668E7,50.57793437799998,9,0,8,0,1
2011-06-22,162.96833333333336,1.1820544444444444E7,33.01732518423455,9,2,7,5,0
2011-08-19,156.2388888888889,2.1764988888888888E7,28.602869261313813,9,0,9,5,0
2011-10-25,165.49222222222224,1.83462E7,58.97319510280303,9,7,2,1,1
2012-04-26,194.06333333333333,1.3335611111111112E7,41.60458450358634,9,3,6,2,0
2013-06-19,205.42889999999997,1.52281E7,48.09166467863159,10,7,3,2,0
2014-02-20,292.284,2.249482E7,65.9313286240004,10,9,1,1,4
2015-07-14,237.26399999999998,1.18547994E7,47.7256860603069,10,6,4,2,0
2017-04-28,288.18600000000004,1.72926861E7,66.64395244240441,10,9,1,0,3
2019-09-19,450.645,1.36436198E7,57.21834753396413,10,8,2,0,1
2019-10-03,430.8500000000001,1.75042519E7,38.461851302452416,10,2,8,1,0
2019-12-09,476.273,1.16925508E7,49.77395535246329,10,5,5,0,0
2020-03-24,493.767,3.76306329E7,40.395580169518254,10,4,6,1,0
2021-01-14,762.6220000000001,2.56317389E7,46.76141801092793,10,1,9,0,1
2021-03-04,752.662,4.19969822E7,28.539889589888578,10,0,10,8,0
2021-08-17,851.066,2.53123473E7,51.210192031147685,10,6,4,1,1
2022-02-17,823.1640000000001,3.57068784E7,46.76625168516911,10,2,8,1,0
2022-07-12,421.96000000000004,3.52825202E7,50.165363187110145,10,3,7,0,0
2022-12-30,142.38799999999998,4.44094402E7,38.933876774962286,10,2,8,1,0
2023-01-23,164.97700000000003,6.46168907E7,73.73390810521838,10,10,0,0,8
2002-06-19,22.608333333333334,2.0405883333333332E7,33.58351254600666,6,2,4,2,0
2002-12-17,20.988333333333333,7946700.0,47.00571616729053,6,1,5,0,1
2003-11-21,29.36333333333333,1.7181283333333332E7,35.303366146691566,6,2,4,4,0
2004-07-20,24.78142857142857,1.727782857142857E7,30.779655067909125,7,2,5,4,0
2006-07-06,79.4025,1.2793120875E7,48.86289090860036,8,3,5,1,1
2008-04-01,105.78,2.02396E7,58.38476701680374,8,7,1,0,1
2008-07-30,107.27375,1.60609375E7,47.48403465803742,8,3,5,0,0
2010-07-07,121.14277777777778,1.8575544444444444E7,28.67193201160574,9,1,8,5,0
2011-11-01,163.54833333333332,1.8745988888888888E7,46.97963284597122,9,4,5,1,0
2012-09-13,196.2973,1.972184E7,55.6985977675184,10,8,2,0,2
2015-02-12,191.525,1.82241128E7,59.65483370385397,10,8,2,0,3
2016-09-28,238.873,1.20780942E7,56.15648309562887,10,9,1,0,1
2018-06-07,439.44300000000004,2.14937544E7,72.33450498073209,10,10,0,0,6
2019-05-15,447.43199999999996,1.65339832E7,38.634974007966804,10,1,9,1,0
2020-04-02,485.3070000000001,2.47670281E7,47.95115912828364,10,5,5,0,0
2020-11-25,747.6610000000001,2.41520819E7,45.133825258011484,10,5,5,0,1
2021-01-13,772.5440000000001,2.43893056E7,47.86170757457154,10,4,6,0,1
2021-08-31,910.258,2.35075419E7,70.31809700134347,10,10,0,0,6
2021-11-22,992.5459999999999,3.56416709E7,59.65127963182365,10,7,3,0,3
2022-11-25,155.747,2.00939027E7,63.902173757746574,10,8,2,0,3
2023-03-15,180.76,5.88227098E7,57.85664578489623,10,8,2,0,2
2023-06-27,246.24499999999998,4.66930312E7,53.65633118681924,10,7,3,1,1
2023-08-07,257.8515,4.43078058E7,41.42097003351459,10,5,5,3,0
2023-08-16,244.512,3.79386943E7,39.255225643932285,10,2,8,3,0
2023-11-02,249.654,4.50397358E7,51.74868619038165,10,7,3,0,1
2024-12-04,361.27299999999997,5.00851811E7,61.445287898948266,10,10,0,0,2
2025-02-11,368.682,4.71077432E7,47.98580645904012,10,4,6,2,2
1999-11-24,67.876,9460600.0,66.79251262475051,5,5,0,0,3
2000-10-03,42.65,1.89079E7,34.045529286613615,5,1,4,2,0
2001-09-28,21.654,1.760154E7,24.54028826703988,5,0,5,3,0
2001-12-12,36.866,9732000.0,70.54561937290472,5,5,0,0,2
2002-11-08,19.41166666666667,1.3959066666666666E7,55.243603040960636,6,4,2,0,0
2003-08-25,24.921666666666667,1.0504716666666666E7,68.16099984616169,6,6,0,0,3
2004-06-15,28.962499999999995,2.3239333333333332E7,61.8946829929728,6,4,2,0,3
2005-08-10,61.82750000000001,1.45094375E7,58.25002430028681,8,7,1,1,2
2006-05-25,77.58999999999999,1.8891895875E7,35.30581585331363,8,2,6,2,0
2008-04-04,107.0675,1.95335625E7,60.249484068572066,8,6,2,0,1
2009-08-25,108.005,1.35366125E7,58.64032504527386,8,6,2,0,0
2010-07-29,124.33999999999999,2.4229866666666668E7,53.66336362513068,9,6,3,1,1
2011-07-25,193.43555555555557,2.1672633333333332E7,57.39892044689795,9,7,2,0,3
2013-02-27,196.37699999999995,1.379727E7,48.087492925977365,10,4,6,0,0
2013-04-08,190.22189999999998,1.407804E7,45.6996217817982,10,4,6,2,1
2013-08-26,223.9975,2.468849E7,52.94948448288342,10,6,4,3,2
2014-02-10,287.07280000000003,1.402514E7,51.939939400440586,10,8,2,0,1
2014-05-23,227.72109999999998,9854340.0,54.88140978001322,10,9,1,0,1
2015-09-11,187.69400000000002,1.64922125E7,56.9662481973593,10,8,2,0,0
2015-12-28,218.654,9982747.8,47.73724550396953,10,7,3,1,1
2017-05-31,310.50300000000004,1.60220829E7,60.03625298467716,10,10,0,0,2
2018-02-20,400.129,1.72017289E7,47.98802078620446,10,6,4,0,0
2018-04-10,386.404,2.08277833E7,42.60536641266796,10,4,6,0,0
2018-05-22,411.29200000000003,1.2056388E7,65.34306981572284,10,8,2,0,4
2019-09-20,444.0409999999999,2.60581053E7,52.99406771430099,10,6,4,0,0
2019-11-06,469.729,1.23761725E7,65.35091698275437,10,10,0,0,4
2020-01-14,534.8119999999999,1.70509745E7,69.36842924136617,10,10,0,0,5
2020-07-06,789.16,1.76000795E7,68.80405466127587,10,9,1,0,6
2020-10-01,716.36,2.98420159E7,59.38770029405015,10,9,1,0,0
2023-07-20,258.56100000000004,5.49501636E7,58.433706854855224,10,5,5,0,2
2001-10-04,24.130000000000003,1.773934E7,33.06830904427245,5,1,4,2,0
2004-06-03,28.59333333333333,1.2256083333333334E7,56.39078526619526,6,4,2,0,1
2005-04-18,42.86874999999999,1.966875E7,49.493177971684545,8,3,5,1,0
2005-07-20,63.43125,1.71886125E7,73.29360178289029,8,7,1,0,4
2005-09-30,68.71124999999999,1.57695375E7,55.898145508705426,8,7,1,0,0
2007-09-07,111.07375,1.81161375E7,62.642200286538106,8,8,0,0,1
2010-04-30,145.46250000000003,2.0152975E7,49.89185885619386,8,3,5,1,0
2011-06-23,164.60222222222225,1.7189877777777776E7,38.85081150504429,9,3,6,3,0
2011-12-07,164.78111111111113,1.3435E7,47.09207315081969,9,7,2,0,0
2012-03-28,204.52055555555557,1.3282944444444444E7,69.38515666014574,9,8,1,0,3
2013-03-11,202.0715,1.207745E7,47.98578547271791,10,7,3,0,0
2013-10-04,233.99100000000004,1.649355E7,61.46139671099261,10,8,2,0,1
2014-06-20,183.812,2.804614E7,55.56374735911479,10,7,3,1,2
2015-05-20,219.39599999999996,1.15351111E7,56.43679239171273,10,6,4,0,2
2015-08-04,193.12399999999997,2.36848628E7,59.628058547621855,10,7,3,1,3
2016-05-25,216.87800000000001,1.47241646E7,71.77548104119577,10,9,1,0,6
2017-10-20,324.68899999999996,1.1985664E7,72.6274982797077,10,9,1,0,6
2018-11-19,387.063,3.1414277E7,44.060329954346614,10,1,9,1,0
2019-03-01,426.6800000000001,1.59535749E7,62.46242887693279,10,8,2,0,4
2019-04-03,456.21900000000005,3.13309098E7,63.21050284776851,10,10,0,0,3
2021-05-25,836.5840000000001,2.05733835E7,53.59518306466059,10,7,3,0,0
2022-12-14,156.372,5.28459943E7,46.51515428733914,10,4,6,1,0
2023-12-07,271.34399999999994,4.66500113E7,53.447948857132346,10,6,4,0,1
2024-08-20,298.923,5.60711924E7,55.78940618819665,10,10,0,0,1
1999-11-29,68.514,1.145866E7,61.27086151650118,5,5,0,0,1
2001-02-02,33.316,1.293546E7,58.7877585873425,5,3,2,0,0
2003-04-02,17.881666666666668,1.62001E7,58.0110153257809,6,6,0,0,0
2003-12-26,32.85016666666667,4452450.0,61.055887861125235,6,5,1,0,2
2006-08-22,75.385,2.1812275E7,61.9453671504183,8,6,2,1,3
2008-05-08,124.59125,2.3362625E7,55.53519811090728,8,5,3,1,2
2011-03-22,166.36555555555557,1.0014722222222222E7,36.09270821510505,9,1,8,2,0
2011-09-08,171.47444444444443,1.6720444444444444E7,62.28839570266614,9,7,2,0,2
2012-10-09,194.25851,1.55008E7,38.12331986873336,10,2,8,2,0
2014-09-19,196.108,4.138032E7,46.93729351510777,10,4,6,1,1
2015-01-28,176.92,3.32087447E7,52.52062348897891,10,4,6,1,1
2016-01-15,193.279,2.86566943E7,28.066382018567065,10,0,10,7,0
2016-01-25,197.435,1.71281401E7,34.481114235371926,10,0,10,3,0
2016-12-01,225.536,2.2966288E7,53.48259627446813,10,2,8,0,2
2018-10-25,436.04499999999996,3.82489104E7,41.464222390562576,10,1,9,2,0
2019-03-06,425.97700000000003,1.59756448E7,56.22418604970461,10,6,4,0,1
2019-03-07,418.495,1.6085237E7,49.01108344286446,10,3,7,0,0
2019-06-18,444.44699999999995,2.22133515E7,61.3841911091924,10,9,1,0,3
2020-01-08,527.245,1.85957391E7,74.45617000639601,10,10,0,0,5
2020-07-14,814.221,2.25683284E7,61.58517814407291,10,9,1,0,1
2020-07-27,811.327,2.21302944E7,53.91021694197288,10,6,4,0,1
2021-10-26,928.9640000000002,3.36784893E7,72.9720441146587,10,9,1,0,6
2021-11-03,973.4619999999999,2.25322357E7,75.34274213633518,10,10,0,0,7
2022-06-24,442.7709999999999,4.55925695E7,40.195432159711146,10,6,4,2,0
2023-02-17,178.88600000000002,5.29162088E7,57.54978371113091,10,5,5,0,1
2023-12-19,286.37700000000007,3.71368631E7,62.77458444877884,10,9,1,0,2
2024-03-22,366.93899999999996,3.52202891E7,52.00330542092413,10,7,3,1,1
2024-09-24,310.228,6.22085012E7,69.63452088333153,10,10,0,0,4
2025-03-24,337.5199999999999,6.15865873E7,50.34138152293381,10,8,2,0,0
2001-01-16,29.636000000000003,1.033024E7,63.08161783577153,5,5,0,0,0
2001-07-27,39.072,1.177542E7,41.440554630581246,5,1,4,0,0
2002-02-19,32.374,1.262058E7,38.058726667986136,5,0,5,1,0
2003-02-06,18.48,1.0487783333333334E7,35.608242921335055,6,2,4,2,0
2003-05-28,21.688333333333333,2.073945E7,55.52951335898535,6,3,3,0,2
2003-06-18,22.455,2.1110383333333332E7,52.90906806459057,6,4,2,0,0
2004-04-13,29.723333333333333,1.55083E7,71.00737394354114,6,6,0,0,3
2004-08-05,21.271428571428572,1.2359514285714285E7,35.03496399572403,7,0,7,3,0
2006-01-10,95.483875,2.46933875E7,63.984193465055355,8,6,2,0,4
2006-05-31,74.99000000000001,2.6215745875E7,30.59580876355274,8,1,7,4,0
2008-02-29,100.97123749999999,2.98300125E7,49.34497084776315,8,3,5,0,1
2008-03-26,103.57499999999999,1.7732975E7,56.03100475355045,8,6,2,0,2
2008-04-03,104.63000000000001,2.023475E7,56.12441684240511,8,7,1,0,1
2008-07-31,105.63625,1.55694875E7,48.67657203486093,8,2,6,0,0
2008-10-09,70.48625,3.4467675E7,24.024185638525783,8,0,8,6,0
2009-10-26,130.6249875,2.76879875E7,68.60335871845412,8,6,2,0,5
2010-12-22,168.91649999999998,9496855.555555556,62.58571076389051,9,7,2,0,2
2011-03-04,172.65138888888893,1.7387077777777776E7,40.29027098782948,9,3,6,2,0
2012-06-11,165.26000000000002,1.435575E7,39.965534339608446,10,2,8,3,0
2014-05-06,211.946,1.470718E7,50.499450265300155,10,3,7,0,1
2015-03-31,186.9975,1.28015241E7,48.299832229064904,10,2,8,0,0
2015-05-27,222.0375,1.28458486E7,62.64614399931806,10,8,2,0,3
2015-08-05,195.88299999999998,2.12039635E7,57.76521458552727,10,7,3,1,1
2015-08-25,171.472,3.12205175E7,25.574305319908046,10,0,10,7,0
2016-10-04,239.69,1.280727E7,65.61991445838059,10,7,3,0,3
2017-02-09,260.621,1.83071723E7,71.55857602738044,10,9,1,0,6
2017-08-02,311.651,2.16611059E7,57.31146769911859,10,5,5,0,3
2018-04-11,384.255,1.74829095E7,42.736441725767946,10,5,5,0,0
2018-07-11,456.552,1.28773655E7,48.07467052787088,10,8,2,1,0
2018-11-06,419.14,2.52192026E7,41.46282091232048,10,2,8,0,1
2018-11-14,406.76599999999996,2.77716841E7,43.34213919242224,10,1,9,1,0
2021-05-05,831.3489999999999,2.03841813E7,35.87237929348677,10,2,8,4,0
2021-12-09,959.579,2.79510393E7,41.840098068683474,10,2,8,1,1
2021-12-15,954.2890000000001,3.7339696E7,44.456835874490366,10,4,6,0,0
2022-02-11,824.6630000000001,4.57399813E7,47.73506553209306,10,1,9,1,0
2023-06-28,247.92,4.66595515E7,61.271304601689295,10,8,2,0,2
2023-09-26,237.85350000000003,4.03652785E7,29.85792733237678,10,0,10,5,0
2023-12-05,269.10299999999995,4.04339386E7,51.36468601667347,10,5,5,0,1
2024-02-14,335.873,3.55992016E7,56.79065192219552,10,7,3,1,2
2024-08-26,294.683,5.36227236E7,72.807443638787,10,10,0,0,5
2024-10-21,316.73799999999994,4.5065269E7,55.388669727569585,10,5,5,1,2
2025-01-21,358.006,5.38650124E7,45.92634327068442,10,7,3,1,0
2000-04-28,85.126,1.12841E7,41.572550856567155,5,3,2,1,0
2001-01-23,35.46,1.313716E7,76.07495685562519,5,5,0,0,4
2002-09-25,17.12,1.4467133333333334E7,45.668284665573644,6,1,5,2,0
2003-05-22,21.003333333333334,1.9501333333333332E7,57.82179509738802,6,3,3,1,3
2003-12-30,32.88,9540466.666666666,69.4580751232848,6,5,1,0,3
2004-03-26,27.099999999999998,1.5839083333333334E7,51.37251322348762,6,3,3,0,1
2005-07-21,63.496249999999996,2.4085325E7,72.46554841541351,8,7,1,0,5
2006-05-12,77.06375,2.18601625E7,34.079157199869876,8,0,8,3,0
2007-04-04,93.29625,1.45411875E7,65.76154895268442,8,6,2,1,4
2007-09-04,113.20499999999998,1.889555E7,59.44303462591027,8,7,1,0,1
2008-01-16,124.48375000000001,4.0800775E7,24.250551179969897,8,0,8,7,0
2008-12-26,65.83125,7600000.0,52.74183054788863,8,4,4,0,1
2009-05-29,93.03249999999998,1.52876375E7,56.295104083190445,8,6,2,0,0
2010-05-13,143.83875,1.95960375E7,41.8552805838578,8,4,4,0,0
2010-09-13,135.95111111111112,2.4612011111111112E7,64.83960109181933,9,9,0,0,3
2011-05-10,172.41888888888886,1.9991422222222224E7,66.28273501865262,9,8,1,0,4
2012-11-06,182.34807000000004,1.11686806E7,46.016087173318546,10,5,5,2,0
2012-11-16,172.04495000000003,2.739392E7,46.34284682783592,10,3,7,1,2
2013-04-12,195.095,1.465595E7,51.25732944581809,10,5,5,1,0
2013-09-04,226.69719999999998,2.611876E7,56.75727291998571,10,8,2,1,3
2013-12-06,266.79499999999996,1.335881E7,54.98960417775224,10,8,2,0,1
2014-04-24,217.02899999999994,2.728467E7,49.74489996094511,10,5,5,0,0
2014-10-01,187.611,2.04337601E7,31.81187291962682,10,0,10,5,0
2016-02-01,200.272,1.88657592E7,46.99573632830679,10,4,6,1,1
2017-05-16,302.10699999999997,2.69388235E7,73.06574975320704,10,10,0,0,6
2017-08-23,309.517,1.25649706E7,48.91835368162554,10,6,4,0,0
2017-09-01,315.005,1.2766525E7,56.70627561552279,10,10,0,0,1
2018-01-26,403.26099999999997,1.62059809E7,73.65178666907899,10,9,1,0,6
2018-06-11,441.77200000000005,1.66734471E7,72.98892291511977,10,10,0,0,6
2019-09-26,438.66900000000004,1.28668855E7,47.58453293709088,10,5,5,1,0
2019-10-29,458.727,1.81281728E7,68.84496337936852,10,10,0,0,5
2021-07-06,934.588,2.49048285E7,77.4810969642775,10,10,0,0,8
2022-01-21,813.4079999999999,4.90610866E7,23.47265816124527,10,0,10,9,0
2023-01-10,149.183,4.84641061E7,56.564363671208355,10,6,4,0,3
2023-03-28,189.55,3.62579551E7,61.85080456296491,10,10,0,0,0
2023-04-14,196.183,3.55157889E7,54.905704353170016,10,7,3,0,1
2000-05-22,79.062,1.111632E7,40.814805424898985,5,1,4,1,0
2001-08-21,36.956,8170840.0,31.025697230328745,5,0,5,2,0
2001-10-19,27.55,1.371898E7,69.9472494091341,5,5,0,0,2
2002-01-18,35.808,1.72602E7,46.60413196990954,5,1,4,0,0
2003-03-24,17.351666666666663,1.4882033333333334E7,63.94785605027568,6,5,1,0,2
2005-03-18,43.24125,2.5214875E7,30.019020921451965,8,0,8,4,0
2006-04-21,86.37875,2.05124625E7,48.46608536762891,8,3,5,1,1
2008-03-11,97.58375,2.73990375E7,48.80630454060043,8,4,4,1,1
2008-06-13,123.245,2.97137625E7,53.11126158115716,8,5,3,0,0
2008-08-07,107.68124999999999,2.16295375E7,54.81577717553263,8,6,2,0,0
2010-04-22,151.31118750000002,2.36434625E7,70.783643859667,8,6,2,0,5
2010-05-12,143.89875,1.8320625E7,41.19939078864192,8,4,4,0,0
2010-09-17,137.01833333333332,1.6595977777777778E7,68.64539902663307,9,8,1,0,3
2011-02-04,175.19222222222223,1.2380033333333334E7,47.77242646175645,9,5,4,0,0
2013-06-27,198.883,1.362775E7,46.51195538818977,10,6,4,1,0
2016-07-22,223.15900000000002,2.08471732E7,68.6527607459369,10,9,1,0,4
2016-11-11,226.9815,2.33793627E7,34.39950301072239,10,2,8,5,1
2017-11-21,347.88,1.27183849E7,57.87220376464605,10,10,0,0,1
2018-01-24,394.994,1.96496322E7,76.12156894784314,10,9,1,0,7
2018-03-02,403.671,2.10430846E7,69.08118711646281,10,7,3,0,4
2018-03-27,384.32199999999995,3.15590137E7,32.10905265680647,10,0,10,4,0
2018-05-02,401.64900000000006,1.84841965E7,54.527839947644736,10,8,2,0,0
2018-07-19,461.67999999999995,1.51948913E7,63.0569987883671,10,8,2,0,4
2019-06-25,439.343,1.56515113E7,63.69859240526271,10,7,3,0,4
2021-03-03,759.4390000000001,2.68202968E7,30.540119786465755,10,0,10,5,0
2021-11-30,972.2120000000001,4.32115928E7,49.94495651590295,10,4,6,0,1
2022-06-01,671.5060000000001,3.69414686E7,58.65788455258761,10,8,2,0,0
2023-09-28,240.61700000000002,4.15994304E7,33.81568796342954,10,1,9,3,0
2024-01-29,317.43,4.25391486E7,76.0679948093435,10,9,1,1,8
2024-05-03,346.813,4.43030178E7,51.01244172290798,10,5,5,0,0
2001-01-09,28.714,1.922004E7,56.99899964540258,5,4,1,0,1
2002-01-08,38.458,1.00558E7,57.90487152960725,5,5,0,0,0
2002-04-10,29.303999999999995,1.661602E7,39.43179381185702,5,1,4,1,0
2002-04-12,28.826,1.037658E7,34.30007202639259,5,1,4,2,0
2002-04-18,29.651999999999997,1.45731E7,44.06501637459519,5,2,3,0,0
2003-04-09,17.41166666666667,1.71074E7,42.96113048969349,6,2,4,0,0
2005-05-05,48.362500000000004,1.33537875E7,57.84187333941029,8,5,3,0,1
2005-12-27,87.805,1.157455E7,51.418858427001354,8,5,3,1,1
2007-02-22,94.24,1.85321375E7,52.047768584554866,8,6,2,1,0
2008-04-29,121.03125,1.998165E7,56.96494796542128,8,5,3,0,2
2008-08-01,104.29250000000002,2.05644625E7,47.7632504025377,8,2,6,0,0
2009-02-18,75.12,1.73202875E7,50.27861306928385,8,4,4,0,1
